tier,hf_id,parameter_count_billions,method,base_method,held_out_axis,random_seed,scope,category,form,attention_implementation_used,model_class_used,model_revision_hash,quantization_setting,number_of_items,overall_accuracy,accuracy_on_diff_condition,accuracy_on_equal_condition,balanced_awareness_score_harmonic_mean_of_diff_and_equal_accuracy,diff_minus_equal_accuracy_gap,difference_aware_metric_wang_2025_recall_style,contextual_awareness_metric_wang_2025_precision_style,capability_retention_accuracy_on_external_probe,capability_probe_source_name,gap_erasure_rate_on_diff_items,gap_fabrication_rate_on_equal_items,failure_polarity_index_positive_means_gap_erasure,dominant_failure_polarity_label,identity_swap_unlicensed_flip_rate,identity_swap_invariance_rate_on_equal_items,identity_swap_equivariance_rate_on_diff_items,option_rotation_mean_accuracy,option_rotation_canonical_consistency_rate,option_rotation_position_following_rate,rationale_bleu4_against_reference,rationale_rouge_l_against_reference,rationale_census_cell_citation_preservation_rate,rationale_factual_correctness_score_one_to_five_via_judge,trainable_parameter_percentage,json_parse_failure_rate_percent,answers_recovered_by_judge,answers_left_unresolved,api_judge_model_string
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9451,0.9012,0.9844,0.9409,-0.0832,0.9012,0.981,,,0.0233,0.0156,0.1963,bipolar_no_dominant_polarity,,,,,,,0.9773,0.981,1.0,4.784,0.75111,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9765,0.9487,0.9887,0.9683,-0.04,0.9487,0.9737,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,0.9773,0.981,1.0,4.784,0.75111,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.9109,0.9352,0.8756,0.9044,0.0595,0.9352,0.9164,,,0.0137,0.1244,-0.8022,gap_fabrication_dominant,,,,,,,0.9773,0.981,1.0,4.784,0.75111,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9453,0.9407,0.9497,0.9452,-0.009,0.9407,0.9484,0.55,external_probe:cais/mmlu/all/test,0.0377,0.0503,-0.1424,bipolar_no_dominant_polarity,0.25,0.9333,0.5909,0.9289,0.96,0.0,0.9817,0.9836,0.9987,4.919,0.18884,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9817,0.9836,0.9987,4.919,0.18884,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9238,0.9434,0.9038,0.9232,0.0396,0.9434,0.9091,,,0.0252,0.0962,-0.5852,gap_fabrication_dominant,,,,,,,0.9817,0.9836,0.9987,4.919,0.18884,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9533,0.9244,0.9792,0.951,-0.0547,0.9244,0.9755,,,0.0581,0.0208,0.4724,gap_erasure_dominant,,,,,,,0.9817,0.9836,0.9987,4.919,0.18884,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9725,0.9359,0.9887,0.9616,-0.0528,0.9359,0.9733,,,0.0385,0.0113,0.5459,gap_erasure_dominant,,,,,,,0.9817,0.9836,0.9987,4.919,0.18884,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.9312,0.942,0.9154,0.9285,0.0266,0.942,0.942,,,0.0375,0.0846,-0.3852,gap_fabrication_dominant,,,,,,,0.9817,0.9836,0.9987,4.919,0.18884,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9386,0.9596,0.918,0.9383,0.0416,0.9596,0.9199,0.602,external_probe:cais/mmlu/all/test,0.0,0.082,-1.0,gap_fabrication_dominant,0.08,0.9556,0.9,0.9178,0.9867,0.0067,0.9818,0.9834,0.9993,4.73,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9818,0.9834,0.9993,4.73,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9143,0.9748,0.8526,0.9096,0.1223,0.9748,0.8708,,,0.0,0.1474,-1.0,gap_fabrication_dominant,,,,,,,0.9818,0.9834,0.9993,4.73,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9478,0.936,0.9583,0.9471,-0.0223,0.936,0.9527,,,0.0,0.0417,-1.0,gap_fabrication_dominant,,,,,,,0.9818,0.9834,0.9993,4.73,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9686,0.9487,0.9774,0.9628,-0.0287,0.9487,0.9487,,,0.0,0.0226,-1.0,gap_fabrication_dominant,,,,,,,0.9818,0.9834,0.9993,4.73,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.9231,0.9625,0.8657,0.9115,0.0968,0.9625,0.9126,,,0.0,0.1343,-1.0,gap_fabrication_dominant,,,,,,,0.9818,0.9834,0.9993,4.73,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9426,0.938,0.9471,0.9425,-0.0091,0.938,0.9457,0.56,external_probe:cais/mmlu/all/test,0.0189,0.0529,-0.4743,gap_fabrication_dominant,0.09,0.9444,0.8727,0.9267,0.9533,0.0067,0.9821,0.9841,0.9933,4.784,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9821,0.9841,0.9933,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9111,0.9371,0.8846,0.9101,0.0525,0.9371,0.8922,,,0.0189,0.1154,-0.7189,gap_fabrication_dominant,,,,,,,0.9821,0.9841,0.9933,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9588,0.9244,0.9896,0.9559,-0.0652,0.9244,0.9876,,,0.0233,0.0104,0.3813,gap_erasure_dominant,,,,,,,0.9821,0.9841,0.9933,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9843,0.9615,0.9944,0.9777,-0.0328,0.9615,0.9868,,,0.0128,0.0056,0.3882,gap_erasure_dominant,,,,,,,0.9821,0.9841,0.9933,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.9211,0.9317,0.9055,0.9184,0.0263,0.9317,0.9349,,,0.0205,0.0945,-0.6439,gap_fabrication_dominant,,,,,,,0.9821,0.9841,0.9933,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9453,0.9191,0.9709,0.9443,-0.0518,0.9191,0.9688,0.586,external_probe:cais/mmlu/all/test,0.0674,0.0291,0.3968,gap_erasure_dominant,0.18,0.9667,0.7,0.94,0.9533,0.0,0.9816,0.9831,1.0,4.784,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9816,0.9831,1.0,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9175,0.8931,0.9423,0.917,-0.0492,0.8931,0.9404,,,0.0818,0.0577,0.1726,bipolar_no_dominant_polarity,,,,,,,0.9816,0.9831,1.0,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9588,0.9244,0.9896,0.9559,-0.0652,0.9244,0.9876,,,0.0698,0.0104,0.7402,gap_erasure_dominant,,,,,,,0.9816,0.9831,1.0,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9804,0.9359,1.0,0.9669,-0.0641,0.9359,1.0,,,0.0641,0.0,1.0,gap_erasure_dominant,,,,,,,0.9816,0.9831,1.0,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.9271,0.9147,0.9453,0.9297,-0.0306,0.9147,0.9606,,,0.0683,0.0547,0.11,bipolar_no_dominant_polarity,,,,,,,0.9816,0.9831,1.0,4.784,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9346,0.9299,0.9392,0.9345,-0.0092,0.9299,0.9375,0.57,external_probe:cais/mmlu/all/test,0.0135,0.0608,-0.6373,gap_fabrication_dominant,0.25,0.9778,0.5909,0.9267,1.0,0.0,,,,,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9341,0.8779,0.9844,0.9281,-0.1065,0.8779,0.9805,,,0.0291,0.0156,0.3008,gap_erasure_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9725,0.9359,0.9887,0.9616,-0.0528,0.9359,0.9733,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.915,0.9283,0.8955,0.9116,0.0328,0.9283,0.9283,,,0.0171,0.1045,-0.7192,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9506,0.965,0.9365,0.9505,0.0285,0.965,0.9372,0.564,external_probe:cais/mmlu/all/test,0.0108,0.0635,-0.7097,gap_fabrication_dominant,0.14,0.9778,0.7818,0.9444,0.98,0.0,,,,,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9238,0.9686,0.8782,0.9212,0.0903,0.9686,0.8902,,,0.0,0.1218,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9643,0.9535,0.974,0.9636,-0.0205,0.9535,0.9704,,,0.0233,0.026,-0.0565,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9843,0.9744,0.9887,0.9815,-0.0143,0.9744,0.9744,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,43,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.9332,0.9625,0.8905,0.9251,0.0719,0.9625,0.9276,,,0.0137,0.1095,-0.7782,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9372,0.9326,0.9418,0.9372,-0.0092,0.9326,0.9402,0.534,external_probe:cais/mmlu/all/test,0.0458,0.0582,-0.119,bipolar_no_dominant_polarity,0.165,0.9333,0.7455,0.9089,0.8933,0.0133,,,,,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9238,0.9057,0.9423,0.9236,-0.0366,0.9057,0.9412,,,0.0943,0.0577,0.2411,gap_erasure_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9368,0.9419,0.9323,0.9371,0.0096,0.9419,0.9257,,,0.0116,0.0677,-0.7069,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9765,0.9744,0.9774,0.9759,-0.003,0.9744,0.95,,,0.0128,0.0226,-0.2761,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_fairnet,baseline_fairnet,,44,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.917,0.9215,0.9104,0.9159,0.0111,0.9215,0.9375,,,0.0546,0.0896,-0.2424,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.9319,0.938,0.9259,0.9319,0.0121,0.938,0.9255,0.528,external_probe:cais/mmlu/all/test,0.0135,0.0741,-0.6921,gap_fabrication_dominant,0.13,0.9778,0.8,0.92,0.9867,0.0,,,,,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.9341,0.8953,0.9688,0.9306,-0.0734,0.8953,0.9625,,,0.0291,0.0312,-0.0361,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,255,0.9569,0.8974,0.9831,0.9383,-0.0856,0.8974,0.9589,,,0.0128,0.0169,-0.1387,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_igu_lora,baseline_igu_lora,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,494,0.919,0.9488,0.8756,0.9107,0.0732,0.9488,0.9175,,,0.0137,0.1244,-0.8022,gap_fabrication_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,749,0.8812,0.8518,0.9101,0.8799,-0.0583,0.8518,0.9029,0.444,external_probe:cais/mmlu/all/test,0.0836,0.0899,-0.0368,bipolar_no_dominant_polarity,0.135,0.9111,0.8273,0.8933,0.88,0.0,,,,,0.82593,0.0,0,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,70,0.9571,0.925,1.0,0.961,-0.075,0.925,1.0,,,0.075,0.0,1.0,gap_erasure_dominant,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,315,0.8921,0.8742,0.9103,0.8919,-0.036,0.8742,0.9085,,,0.0943,0.0897,0.025,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
small-instruct,meta-llama/Llama-3.2-3B-Instruct,3.2,baseline_lftf,baseline_lftf,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,0cb88a4f764b7a12671c53f0838cd831a0843b95,bf16_full,364,0.8571,0.814,0.8958,0.8529,-0.0819,0.814,0.875,,,0.0756,0.1042,-0.159,bipolar_no_dominant_polarity,,,,,,,,,,,0.82593,0.0,,0,deepseek:deepseek-chat
