method_name,base_model_name,random_seed,layer_index,module_type,matrix_name,bf16_aware_update_sparsity,principal_angle_rotation_left_subspace_degrees,principal_angle_rotation_right_subspace_degrees,normalized_spectral_shift,update_mask_overlap_with_principal_mask,update_mask_overlap_with_low_magnitude_mask,stable_rank_of_update,frobenius_norm_of_update,relative_frobenius_drift,hill_tail_exponent
ablation_placement_random,small-instruct,42,26,v_proj,base_model.model.model.layers.26.self_attn.v_proj,0.093104,0.389719,0.459698,0.000509,0.496249,0.533098,1.81112,0.886033,0.022434,1.416103
ablation_placement_random,small-instruct,42,26,o_proj,base_model.model.model.layers.26.self_attn.o_proj,0.075958,0.545954,0.550088,0.000537,0.497823,0.525196,1.751696,1.650478,0.027172,1.822628
ablation_placement_random,small-instruct,42,26,gate_proj,base_model.model.model.layers.26.mlp.gate_proj,0.057172,0.667054,0.608626,0.004115,0.496534,0.519151,1.109834,5.175233,0.048537,1.564436
ablation_placement_random,small-instruct,42,26,up_proj,base_model.model.model.layers.26.mlp.up_proj,0.056087,0.98543,0.915553,0.001756,0.499021,0.518509,1.402405,3.774582,0.040696,1.732368
ablation_placement_random,small-instruct,42,26,down_proj,base_model.model.model.layers.26.mlp.down_proj,0.086228,0.561531,0.59504,0.000471,0.497123,0.529013,1.623423,2.252561,0.025724,1.173966
ablation_placement_random_draw2,small-instruct,42,1,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,0.072098,0.983524,0.906923,0.000404,0.498022,0.52312,8.122877,2.418925,0.025424,3.455077
ablation_placement_random_draw2,small-instruct,42,1,down_proj,base_model.model.model.layers.1.mlp.down_proj,0.114979,0.41727,0.44964,0.001386,0.498491,0.537765,1.041595,2.665404,0.030103,0.860765
ablation_placement_random_draw2,small-instruct,42,2,q_proj,base_model.model.model.layers.2.self_attn.q_proj,0.10501,0.401054,0.405101,0.000328,0.491645,0.538236,3.047657,1.359904,0.017622,1.966762
ablation_placement_random_draw2,small-instruct,42,2,k_proj,base_model.model.model.layers.2.self_attn.k_proj,0.136341,0.157666,0.212103,0.000298,0.483952,0.552101,3.636684,0.744971,0.012841,2.059778
ablation_placement_random_draw2,small-instruct,42,2,o_proj,base_model.model.model.layers.2.self_attn.o_proj,0.060544,0.80634,0.80986,0.000643,0.497287,0.523378,3.013396,1.232393,0.030973,1.796361
ablation_placement_random_draw2,small-instruct,42,3,v_proj,base_model.model.model.layers.3.self_attn.v_proj,0.06537,0.574796,0.67224,0.000654,0.496237,0.523198,3.069675,0.716789,0.02988,1.661677
ablation_placement_random_draw2,small-instruct,42,3,gate_proj,base_model.model.model.layers.3.mlp.gate_proj,0.088182,0.775474,0.722422,0.000297,0.497041,0.529914,7.624418,2.083343,0.02087,3.005847
ablation_placement_random_draw2,small-instruct,42,3,up_proj,base_model.model.model.layers.3.mlp.up_proj,0.080625,0.947374,0.896134,0.000344,0.498842,0.526827,4.937777,2.002389,0.023049,2.896477
ablation_placement_random_draw2,small-instruct,42,3,down_proj,base_model.model.model.layers.3.mlp.down_proj,0.104608,0.527683,0.572922,0.000261,0.497954,0.53574,2.413711,1.622481,0.018771,1.739074
ablation_placement_random_draw2,small-instruct,42,4,q_proj,base_model.model.model.layers.4.self_attn.q_proj,0.151536,0.251992,0.253935,0.000212,0.487223,0.558249,2.917846,0.928187,0.011987,1.942225
ablation_placement_random_draw2,small-instruct,42,4,k_proj,base_model.model.model.layers.4.self_attn.k_proj,0.20441,0.107932,0.132936,0.00022,0.477248,0.578222,3.259805,0.481828,0.008667,1.887605
ablation_placement_random_draw2,small-instruct,42,4,o_proj,base_model.model.model.layers.4.self_attn.o_proj,0.098314,0.374119,0.376986,0.000336,0.49595,0.533838,4.396334,0.871479,0.0188,1.978999
ablation_placement_random_draw2,small-instruct,42,5,up_proj,base_model.model.model.layers.5.mlp.up_proj,0.056307,1.603081,1.517483,0.000738,0.499359,0.5178,3.409373,2.915074,0.033851,2.301732
ablation_placement_random_draw2,small-instruct,42,5,down_proj,base_model.model.model.layers.5.mlp.down_proj,0.071128,1.042637,1.125873,0.000491,0.498592,0.524551,2.481044,2.368747,0.027706,1.757272
ablation_placement_random_draw2,small-instruct,42,11,k_proj,base_model.model.model.layers.11.self_attn.k_proj,0.149287,0.200268,0.233659,0.000404,0.483282,0.553024,2.084725,0.722928,0.013279,1.541744
ablation_placement_random_draw2,small-instruct,42,11,v_proj,base_model.model.model.layers.11.self_attn.v_proj,0.085881,0.311901,0.36964,0.000579,0.494342,0.530157,1.50061,0.653286,0.026236,1.479692
ablation_placement_random_draw2,small-instruct,42,11,o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.08828,0.383222,0.392599,0.000428,0.495669,0.529067,1.970184,1.07175,0.022805,1.617831
ablation_placement_random_draw2,small-instruct,42,11,gate_proj,base_model.model.model.layers.11.mlp.gate_proj,0.088407,0.502635,0.461668,0.0005,0.496242,0.53019,1.391424,2.382393,0.025468,1.667574
ablation_placement_random_draw2,small-instruct,42,12,q_proj,base_model.model.model.layers.12.self_attn.q_proj,0.059295,0.808881,0.804483,0.000801,0.493736,0.521711,2.674475,2.337057,0.031732,1.796566
ablation_placement_random_draw2,small-instruct,42,12,up_proj,base_model.model.model.layers.12.mlp.up_proj,0.047179,1.783262,1.668328,0.000925,0.499089,0.515906,3.464482,3.591668,0.039979,2.047772
ablation_placement_random_draw2,small-instruct,42,12,down_proj,base_model.model.model.layers.12.mlp.down_proj,0.054257,1.272801,1.381344,0.000885,0.498616,0.517102,2.554216,3.261941,0.037197,1.366674
ablation_placement_random_draw2,small-instruct,42,13,k_proj,base_model.model.model.layers.13.self_attn.k_proj,0.06542,0.632772,0.800108,0.001154,0.492306,0.524359,2.72216,1.559932,0.028366,1.710389
ablation_placement_random_draw2,small-instruct,42,13,v_proj,base_model.model.model.layers.13.self_attn.v_proj,0.029343,1.39383,1.663569,0.002668,0.497964,0.510994,2.41989,1.570612,0.067982,1.430208
ablation_placement_random_draw2,small-instruct,42,13,o_proj,base_model.model.model.layers.13.self_attn.o_proj,0.033254,1.496148,1.535727,0.001815,0.498376,0.51194,2.907569,2.600814,0.057226,1.566916
ablation_placement_random_draw2,small-instruct,42,13,gate_proj,base_model.model.model.layers.13.mlp.gate_proj,0.034289,1.836772,1.65065,0.002084,0.498748,0.511569,2.342442,5.449118,0.057654,1.686709
ablation_placement_random_draw2,small-instruct,42,17,q_proj,base_model.model.model.layers.17.self_attn.q_proj,0.057525,1.001059,1.001562,0.00078,0.495915,0.521359,3.092359,2.503211,0.03367,1.694132
ablation_placement_random_draw2,small-instruct,42,17,up_proj,base_model.model.model.layers.17.mlp.up_proj,0.042214,1.654414,1.556328,0.009547,0.499514,0.515003,1.491017,4.697984,0.05271,1.897063
ablation_placement_random_draw2,small-instruct,42,18,k_proj,base_model.model.model.layers.18.self_attn.k_proj,0.075276,0.411502,0.509031,0.000897,0.493589,0.526147,2.927261,1.307444,0.025512,1.425194
ablation_placement_random_draw2,small-instruct,42,18,gate_proj,base_model.model.model.layers.18.mlp.gate_proj,0.041016,1.15115,1.051751,0.009048,0.499009,0.514565,1.199047,6.37703,0.062307,1.768221
ablation_placement_random_draw2,small-instruct,42,18,down_proj,base_model.model.model.layers.18.mlp.down_proj,0.060287,1.16151,1.233652,0.000623,0.498947,0.52116,2.988985,2.865243,0.032034,1.820424
ablation_placement_random_draw2,small-instruct,42,19,q_proj,base_model.model.model.layers.19.self_attn.q_proj,0.053404,1.047941,1.050663,0.000836,0.496192,0.518902,4.236008,2.567062,0.035506,1.833604
ablation_placement_random_draw2,small-instruct,42,19,v_proj,base_model.model.model.layers.19.self_attn.v_proj,0.033317,1.183842,1.398005,0.003281,0.498364,0.511654,2.492335,1.618603,0.062398,1.352445
ablation_placement_random_draw2,small-instruct,42,19,o_proj,base_model.model.model.layers.19.self_attn.o_proj,0.035869,1.699074,1.718147,0.001537,0.499007,0.512346,3.567655,2.56548,0.05248,1.850592
ablation_placement_random_draw2,small-instruct,42,19,up_proj,base_model.model.model.layers.19.mlp.up_proj,0.038435,2.176893,2.03819,0.003143,0.499506,0.513819,2.607298,4.642442,0.051152,2.037343
ablation_placement_random_draw2,small-instruct,42,22,k_proj,base_model.model.model.layers.22.self_attn.k_proj,0.108293,0.23093,0.285161,0.00048,0.490472,0.541517,3.138789,0.814774,0.017052,1.614504
ablation_placement_random_draw2,small-instruct,42,22,gate_proj,base_model.model.model.layers.22.mlp.gate_proj,0.063344,0.82773,0.77504,0.001676,0.4986,0.521163,1.346178,3.771636,0.036538,1.767864
ablation_placement_random_draw2,small-instruct,42,22,down_proj,base_model.model.model.layers.22.mlp.down_proj,0.091521,0.590592,0.627945,0.000365,0.496963,0.530382,2.515242,1.986672,0.021634,1.769994
ablation_placement_random_draw2,small-instruct,42,25,q_proj,base_model.model.model.layers.25.self_attn.q_proj,0.056567,1.067768,1.079883,0.000739,0.497074,0.520285,4.123883,2.283575,0.033757,1.706829
ablation_placement_random_draw2,small-instruct,42,25,o_proj,base_model.model.model.layers.25.self_attn.o_proj,0.047113,1.221527,1.225118,0.000959,0.498315,0.517183,3.272369,2.28365,0.040345,1.745024
ablation_placement_random_draw2,small-instruct,42,25,up_proj,base_model.model.model.layers.25.mlp.up_proj,0.039296,1.799417,1.661494,0.002632,0.499369,0.513093,2.236974,4.718256,0.051253,1.808671
ablation_placement_random_draw2,small-instruct,42,27,q_proj,base_model.model.model.layers.27.self_attn.q_proj,0.044243,1.159701,1.160003,0.001196,0.496437,0.516494,2.496223,2.802817,0.042718,1.636136
ablation_placement_random_draw2,small-instruct,42,27,k_proj,base_model.model.model.layers.27.self_attn.k_proj,0.052428,0.681877,0.863889,0.001413,0.495013,0.518585,3.429129,1.568349,0.036172,1.59243
ablation_placement_random_draw2,small-instruct,42,27,v_proj,base_model.model.model.layers.27.self_attn.v_proj,0.04597,0.97018,1.177754,0.001112,0.497924,0.516412,3.11498,1.429507,0.041129,1.787262
ablation_placement_random_draw2,small-instruct,42,27,o_proj,base_model.model.model.layers.27.self_attn.o_proj,0.041037,1.361323,1.411359,0.001193,0.498539,0.513287,2.719586,2.708787,0.045516,2.171866
ablation_placement_random_draw2,small-instruct,42,27,gate_proj,base_model.model.model.layers.27.mlp.gate_proj,0.037406,1.469517,1.337138,0.003228,0.497656,0.513252,1.433593,6.443808,0.05799,1.917562
ablation_placement_random_draw2,small-instruct,42,27,up_proj,base_model.model.model.layers.27.mlp.up_proj,0.041085,1.697204,1.541304,0.001389,0.498379,0.513821,3.477742,4.748322,0.046637,2.117719
ablation_placement_random_draw2,small-instruct,42,27,down_proj,base_model.model.model.layers.27.mlp.down_proj,0.051384,1.128496,1.17156,0.001221,0.498127,0.517299,2.203994,3.51501,0.040165,1.154484
ablation_placement_random_draw3,small-instruct,42,2,gate_proj,base_model.model.model.layers.2.mlp.gate_proj,0.059662,1.379747,1.276789,0.000574,0.498691,0.520719,5.828151,2.99889,0.031281,2.617703
ablation_placement_random_draw3,small-instruct,42,2,down_proj,base_model.model.model.layers.2.mlp.down_proj,0.065543,1.11997,1.221642,0.00052,0.498842,0.520572,3.866464,2.583183,0.02915,1.836398
ablation_placement_random_draw3,small-instruct,42,3,q_proj,base_model.model.model.layers.3.self_attn.q_proj,0.082377,0.540827,0.547456,0.000421,0.49451,0.528948,3.876544,1.691935,0.022154,2.053233
ablation_placement_random_draw3,small-instruct,42,3,k_proj,base_model.model.model.layers.3.self_attn.k_proj,0.097654,0.300548,0.382868,0.000558,0.490565,0.535165,1.772501,1.138226,0.020046,1.843087
ablation_placement_random_draw3,small-instruct,42,3,o_proj,base_model.model.model.layers.3.self_attn.o_proj,0.04726,1.187885,1.196332,0.000957,0.498459,0.515094,3.242006,1.810461,0.039994,1.959308
ablation_placement_random_draw3,small-instruct,42,5,v_proj,base_model.model.model.layers.5.self_attn.v_proj,0.060174,0.595468,0.682658,0.000935,0.496173,0.520341,1.883015,0.771332,0.036334,1.357085
ablation_placement_random_draw3,small-instruct,42,5,gate_proj,base_model.model.model.layers.5.mlp.gate_proj,0.096966,0.630803,0.585226,0.000294,0.496858,0.532453,2.515274,2.105105,0.020495,2.306869
ablation_placement_random_draw3,small-instruct,42,5,up_proj,base_model.model.model.layers.5.mlp.up_proj,0.086051,0.903016,0.860685,0.000334,0.498973,0.527776,3.593775,1.912488,0.022209,2.363389
ablation_placement_random_draw3,small-instruct,42,5,down_proj,base_model.model.model.layers.5.mlp.down_proj,0.115608,0.485055,0.527781,0.000227,0.497594,0.540288,4.282117,1.410202,0.016494,1.883654
ablation_placement_random_draw3,small-instruct,42,9,q_proj,base_model.model.model.layers.9.self_attn.q_proj,0.065416,0.657965,0.653613,0.000698,0.493652,0.52307,2.000867,2.242626,0.030217,1.607552
ablation_placement_random_draw3,small-instruct,42,9,k_proj,base_model.model.model.layers.9.self_attn.k_proj,0.093426,0.330989,0.422549,0.000589,0.489166,0.53384,2.785841,1.11874,0.019911,1.525732
ablation_placement_random_draw3,small-instruct,42,9,o_proj,base_model.model.model.layers.9.self_attn.o_proj,0.049108,0.914604,0.9452,0.000974,0.497057,0.516741,2.694801,1.856434,0.039818,1.496023
ablation_placement_random_draw3,small-instruct,42,10,up_proj,base_model.model.model.layers.10.mlp.up_proj,0.077814,0.890348,0.835042,0.000412,0.498611,0.526478,2.652296,2.192939,0.024957,2.184791
ablation_placement_random_draw3,small-instruct,42,10,down_proj,base_model.model.model.layers.10.mlp.down_proj,0.098215,0.558359,0.612489,0.000306,0.496864,0.532851,2.562941,1.755734,0.020261,1.418127
ablation_placement_random_draw3,small-instruct,42,11,k_proj,base_model.model.model.layers.11.self_attn.k_proj,0.078124,0.463233,0.589977,0.000891,0.492148,0.526015,3.79616,1.313331,0.024124,1.439606
ablation_placement_random_draw3,small-instruct,42,11,v_proj,base_model.model.model.layers.11.self_attn.v_proj,0.036001,1.002294,1.218904,0.00179,0.497802,0.51307,2.097971,1.394017,0.055984,1.399037
ablation_placement_random_draw3,small-instruct,42,11,o_proj,base_model.model.model.layers.11.self_attn.o_proj,0.035139,1.410388,1.447345,0.001716,0.498336,0.511085,3.044144,2.630101,0.055965,1.435583
ablation_placement_random_draw3,small-instruct,42,11,gate_proj,base_model.model.model.layers.11.mlp.gate_proj,0.038589,1.479378,1.32933,0.002739,0.498401,0.513284,1.559289,5.28805,0.056529,1.897608
ablation_placement_random_draw3,small-instruct,42,12,q_proj,base_model.model.model.layers.12.self_attn.q_proj,0.086459,0.394786,0.390351,0.000464,0.490851,0.531745,2.684029,1.622415,0.022029,1.877978
ablation_placement_random_draw3,small-instruct,42,12,up_proj,base_model.model.model.layers.12.mlp.up_proj,0.068948,1.021362,0.956749,0.000501,0.498694,0.52316,2.782454,2.518413,0.028033,2.104404
ablation_placement_random_draw3,small-instruct,42,12,down_proj,base_model.model.model.layers.12.mlp.down_proj,0.086905,0.71888,0.774388,0.000426,0.497734,0.528157,1.919334,2.109736,0.024058,1.353634
ablation_placement_random_draw3,small-instruct,42,16,k_proj,base_model.model.model.layers.16.self_attn.k_proj,0.06435,0.55979,0.677822,0.001312,0.493391,0.523935,1.635122,1.879692,0.034328,1.496408
ablation_placement_random_draw3,small-instruct,42,16,v_proj,base_model.model.model.layers.16.self_attn.v_proj,0.03407,1.101483,1.31503,0.002167,0.498378,0.51142,2.600854,1.394247,0.058596,1.468774
ablation_placement_random_draw3,small-instruct,42,16,o_proj,base_model.model.model.layers.16.self_attn.o_proj,0.033813,1.719163,1.721649,0.001861,0.499385,0.51067,3.199997,2.68449,0.056913,1.681888
ablation_placement_random_draw3,small-instruct,42,16,gate_proj,base_model.model.model.layers.16.mlp.gate_proj,0.032675,1.403404,1.286156,0.025235,0.499146,0.51153,1.135658,8.586998,0.084171,1.641025
ablation_placement_random_draw3,small-instruct,42,18,q_proj,base_model.model.model.layers.18.self_attn.q_proj,0.115779,0.289266,0.28721,0.000334,0.490742,0.543251,2.008128,1.298994,0.017606,1.435074
ablation_placement_random_draw3,small-instruct,42,18,up_proj,base_model.model.model.layers.18.mlp.up_proj,0.083077,0.694768,0.656431,0.000762,0.49895,0.52763,1.516133,2.406684,0.026854,1.235929
ablation_placement_random_draw3,small-instruct,42,20,k_proj,base_model.model.model.layers.20.self_attn.k_proj,0.058222,0.607814,0.758666,0.001179,0.495055,0.521098,3.323709,1.712703,0.033662,1.316615
ablation_placement_random_draw3,small-instruct,42,20,gate_proj,base_model.model.model.layers.20.mlp.gate_proj,0.036558,1.57779,1.452105,0.008278,0.499229,0.511749,1.471333,6.303947,0.061803,1.596881
ablation_placement_random_draw3,small-instruct,42,20,down_proj,base_model.model.model.layers.20.mlp.down_proj,0.046031,1.457998,1.551543,0.001393,0.499016,0.514884,2.765102,3.911927,0.042908,1.38365
ablation_placement_random_draw3,small-instruct,42,21,q_proj,base_model.model.model.layers.21.self_attn.q_proj,0.042609,1.227581,1.222045,0.001617,0.497313,0.51528,1.814528,3.433244,0.048931,1.538841
ablation_placement_random_draw3,small-instruct,42,21,v_proj,base_model.model.model.layers.21.self_attn.v_proj,0.034595,0.991098,1.220746,0.002059,0.498317,0.512301,2.72718,1.821386,0.058596,1.293961
ablation_placement_random_draw3,small-instruct,42,21,o_proj,base_model.model.model.layers.21.self_attn.o_proj,0.033623,1.834946,1.859128,0.002145,0.498936,0.510741,2.696947,3.09053,0.058007,1.778365
ablation_placement_random_draw3,small-instruct,42,21,up_proj,base_model.model.model.layers.21.mlp.up_proj,0.029424,2.232135,2.069737,0.025634,0.499595,0.509377,1.381794,7.176788,0.077914,1.649008
ablation_placement_random_draw3,small-instruct,42,22,k_proj,base_model.model.model.layers.22.self_attn.k_proj,0.132686,0.163399,0.202183,0.000329,0.488978,0.551871,2.776373,0.661375,0.013841,1.59829
ablation_placement_random_draw3,small-instruct,42,22,gate_proj,base_model.model.model.layers.22.mlp.gate_proj,0.086185,0.680396,0.639948,0.000426,0.497855,0.529103,1.956857,2.45031,0.023737,1.990439
ablation_placement_random_draw3,small-instruct,42,22,down_proj,base_model.model.model.layers.22.mlp.down_proj,0.111191,0.425944,0.455152,0.000281,0.496353,0.537337,1.837606,1.713054,0.018655,1.411978
ablation_placement_random_draw3,small-instruct,42,24,q_proj,base_model.model.model.layers.24.self_attn.q_proj,0.063866,0.738322,0.73144,0.000708,0.496502,0.521834,2.130162,2.162764,0.031859,1.649658
ablation_placement_random_draw3,small-instruct,42,24,o_proj,base_model.model.model.layers.24.self_attn.o_proj,0.057999,0.920967,0.925512,0.0008,0.498263,0.519678,1.959643,1.951942,0.03509,1.745598
ablation_placement_random_draw3,small-instruct,42,24,up_proj,base_model.model.model.layers.24.mlp.up_proj,0.051482,1.253556,1.170112,0.002615,0.499276,0.517001,1.673181,3.853983,0.041817,1.949394
